departure_date,sales_team,pol,pod,trans_mode,shipment_type,weight_kg,volume_cbm,booking_system,lead_time,cancel_status,final_sort_type,seller_type,gl_product_group_desc,order number
2020-11-01,CN DSR,HKG,USSTL,OCEAN,LCL,8309.134782608697,51.57273913043478,SC,35.73913043478261,Y,Sort,NEW,gl_home,23
2020-11-08,CN DSR,HKG,USSBT,OCEAN,LCL,9101.748076923077,45.87034615384615,SC,41.73076923076923,N,Sort,NEW,gl_home,26
2020-11-15,US DSR,PVG,USSAV,OCEAN,LCL,6966.362962962962,38.99955555555556,SC,35.77777777777778,N,Sort,NEW,gl_home,27
2020-11-22,CN DSR,CNYTN,USSAV,OCEAN,LCL,9824.9704,55.806760000000004,SC,45.0,N,Sort,NEW,gl_home,25
2020-11-29,CN DSR,PVG,USOAK,OCEAN,LCL,8962.713333333335,46.855533333333334,SC,33.53333333333333,N,Sort,NEW,gl_home,30
2020-12-06,CN DSR,HKG,USNYC,OCEAN,LCL,7804.930833333333,45.878166666666665,SC,34.25,N,Sort,NEW,gl_home,12
2020-12-13,CN DSR,HKG,USSAV,OCEAN,LCL,8312.43375,46.8264375,SC,35.875,N,Sort,NEW,gl_home,16
2020-12-20,CN DSR,PVG,USOAK,OCEAN,LCL,8576.247307692307,50.71565384615384,SC,36.34615384615385,N,Sort,NEW,gl_home,26
2020-12-27,CN DSR,CNYTN,USSAV,OCEAN,LCL,7044.88,50.31376,SC,42.4,N,Sort,NEW,gl_home,25
2021-01-03,CN DSR,CNYTN,USSAV,OCEAN,LCL,7626.0275,48.52041666666667,SC,40.083333333333336,N,Sort,NEW,gl_home,12
2021-01-10,CN DSR,HKG,USSEA,OCEAN,LCL,9458.113636363636,54.379636363636365,SC,33.54545454545455,N,Sort,NEW,gl_home,22
2021-01-17,CN DSR,HKG,USSTL,OCEAN,LCL,7136.697,38.43815,SC,37.0,N,Sort,NEW,gl_home,20
2021-01-24,CN DSR,PVG,USNYC,OCEAN,LCL,8197.066666666666,51.6972380952381,SC,38.19047619047619,N,Sort,NEW,gl_home,21
2021-01-31,CN DSR,CNYTN,USSAV,OCEAN,LCL,8896.0,57.747565217391305,SC,42.52173913043478,N,Sort,NEW,gl_home,23
2021-02-07,CN DSR,HKG,USSEA,OCEAN,LCL,9040.791818181819,56.28866666666667,SC,38.78787878787879,N,Sort,NEW,gl_home,33
2021-02-14,CN DSR,HKG,USNYC,OCEAN,LCL,7641.75393939394,50.956878787878786,SC,42.57575757575758,N,Sort,NEW,gl_home,33
2021-02-21,CN DSR,CNYTN,USSAV,OCEAN,LCL,6420.995517241379,38.5591724137931,SC,35.10344827586207,N,Sort,NEW,gl_home,29
2021-02-28,CN DSR,HKG,USLAX,OCEAN,LCL,11997.665555555555,83.54755555555556,SC,29.11111111111111,N,Sort,NEW,gl_home,9
2021-03-07,US DSR,PVG,USOAK,OCEAN,LCL,8234.9,51.210523809523814,SC,34.76190476190476,N,Sort,NEW,gl_home,21
2021-03-14,CN DSR,HKG,USOAK,OCEAN,LCL,9513.197837837837,50.17205405405405,SC,33.45945945945946,N,Sort,NEW,gl_home,37
2021-03-21,CN DSR,HKG,USOAK,OCEAN,LCL,6186.991666666666,94.6375,AGL,33.083333333333336,N,Sort,NEW,gl_home,12
